transaction_id,amount,customer_age_days,order_count_past_30d,refund_count_past_90d,device_change_flag,shipping_billing_mismatch,payment_method,hour_of_day,is_chargeback
txn_102539,627.94,126,15,2,1,0,upi,14,0
txn_102540,332.83,2,4,0,0,0,net_banking,16,0
txn_102541,113.31,266,2,0,0,0,credit_card,17,0
txn_102542,1208.18,337,3,0,0,1,wallet,13,0
txn_102543,8191.14,224,2,1,0,0,upi,10,0
txn_102544,2758.14,635,0,0,0,0,net_banking,11,0
txn_102545,541.36,6,4,1,0,0,debit_card,19,0
txn_102546,1983.53,146,3,0,0,0,credit_card,19,0
txn_102547,1191.48,13,3,2,0,0,upi,11,0
txn_102548,3955.52,16,5,0,0,0,credit_card,20,0
txn_102549,5613.05,92,5,0,0,0,credit_card,15,0
txn_102550,1668.91,52,3,0,0,0,credit_card,19,0
txn_102551,2552.89,25,1,0,0,0,upi,19,0
txn_102552,3601.52,11,2,0,0,0,net_banking,21,0
txn_102553,2217.08,70,7,0,0,0,upi,11,0
txn_102554,5069.92,0,3,0,1,0,debit_card,6,0
txn_102555,1584.53,13,3,0,0,0,upi,10,0
txn_102556,1057.27,13,3,1,0,0,credit_card,21,0
txn_102557,2180.55,278,0,0,0,0,net_banking,14,0
txn_102558,15668.74,133,3,0,0,0,upi,21,0
txn_102559,1317.41,39,3,0,0,0,upi,22,0
txn_102560,4503.37,6,3,1,0,0,credit_card,6,0
txn_102561,1191.54,199,0,0,0,0,debit_card,17,0
txn_102562,122.46,144,1,0,0,0,upi,0,0
txn_102563,757.47,39,2,0,0,0,upi,8,0
txn_102564,1346.72,261,1,0,0,0,net_banking,23,0
txn_102565,1827.07,2,1,0,0,0,upi,9,0
txn_102566,13040.7,14,4,0,1,0,net_banking,21,0
txn_102567,2782.53,93,1,0,0,0,credit_card,9,0
txn_102568,115.76,94,6,0,0,1,wallet,12,0
txn_102569,547.56,459,2,0,0,0,upi,11,0
txn_102570,1401.52,86,7,1,0,0,upi,20,0
txn_102571,1350.75,40,1,0,0,0,debit_card,18,0
txn_102572,325.05,22,3,1,0,0,credit_card,18,0
txn_102573,323.59,12,3,0,0,0,upi,12,0
txn_102574,430.37,206,0,0,0,1,net_banking,13,0
txn_102575,5159.85,93,0,0,0,0,credit_card,7,0
txn_102576,927.26,2,3,0,0,0,debit_card,13,0
txn_102577,630.1,395,2,0,0,0,debit_card,16,0
txn_102578,1661.32,4,3,0,0,0,net_banking,19,0
txn_102579,2129.59,54,4,0,0,0,credit_card,5,0
txn_102580,3352.81,121,1,0,0,0,debit_card,17,0
txn_102581,801.81,1,1,0,0,0,credit_card,11,0
txn_102582,922.4,408,0,0,0,0,wallet,17,0
txn_102583,568.7,488,5,0,0,0,credit_card,1,0
txn_102584,1363.18,32,0,0,0,0,credit_card,12,0
txn_102585,2124.43,46,3,0,0,1,net_banking,17,0
txn_102586,1034.35,10,3,1,0,1,credit_card,18,0
txn_102587,1039.54,1,1,0,1,0,credit_card,17,0
txn_102588,1090.65,9,1,0,0,0,debit_card,17,0
txn_102589,316.29,944,0,0,0,0,debit_card,8,0
txn_102590,3008.4,116,1,0,0,0,debit_card,11,0
txn_102591,1177.17,110,5,0,0,0,credit_card,16,0
txn_102592,1537.37,221,7,0,0,0,debit_card,8,0
txn_102593,162.25,319,3,0,0,0,debit_card,12,0
txn_102594,564.79,16,6,0,0,0,credit_card,22,0
txn_102595,2764.0,1008,0,0,0,0,credit_card,19,0
txn_102596,589.67,203,0,0,0,0,credit_card,14,0
txn_102597,1789.3,730,2,0,0,0,wallet,15,0
txn_102598,869.4,293,6,0,0,0,upi,21,0
txn_102599,774.38,126,0,0,0,1,upi,21,0
txn_102600,397.27,114,1,0,0,0,credit_card,7,0
txn_102601,1139.64,143,0,0,0,1,credit_card,17,0
txn_102602,903.39,91,0,0,0,0,debit_card,6,0
txn_102603,737.93,52,3,0,0,0,credit_card,14,0
txn_102604,651.77,287,0,0,0,0,upi,15,0
txn_102605,1877.91,136,1,0,0,0,upi,12,0
txn_102606,1835.22,40,12,0,0,0,credit_card,12,0
txn_102607,266.49,132,0,0,0,0,debit_card,16,0
txn_102608,1228.7,55,2,1,0,0,debit_card,11,0
txn_102609,1136.41,110,1,0,0,0,debit_card,13,0
txn_102610,494.92,87,0,0,1,0,upi,14,0
txn_102611,554.52,82,7,2,0,1,debit_card,12,0
txn_102612,348.02,655,7,0,0,0,wallet,12,0
txn_102613,1986.69,61,3,0,0,0,credit_card,8,0
txn_102614,5784.97,321,0,0,0,0,credit_card,9,0
txn_102615,1430.37,110,10,0,0,0,credit_card,7,0
txn_102616,729.09,85,6,1,0,0,upi,18,0
txn_102617,5435.37,274,0,0,0,1,debit_card,15,0
txn_102618,419.63,859,7,2,1,0,credit_card,18,0
txn_102619,7654.32,220,3,0,0,0,credit_card,15,0
txn_102620,1045.36,99,12,0,0,0,upi,7,0
txn_102621,594.15,96,0,0,0,1,debit_card,23,0
txn_102622,3165.71,20,5,0,0,0,credit_card,23,0
txn_102623,971.33,11,3,1,0,0,credit_card,13,0
txn_102624,896.36,381,1,0,0,0,debit_card,19,0
txn_102625,5938.12,703,6,0,0,0,credit_card,9,0
txn_102626,1213.03,294,4,0,0,0,credit_card,14,0
txn_102627,1338.02,2,2,1,0,0,upi,15,0
txn_102628,511.72,138,3,0,0,0,credit_card,16,0
txn_102629,3325.15,254,0,0,0,0,credit_card,16,0
txn_102630,579.21,223,6,0,0,0,net_banking,19,0
txn_102631,6881.11,302,3,1,0,0,debit_card,11,0
txn_102632,470.38,198,3,1,0,0,debit_card,22,0
txn_102633,1890.13,99,3,0,0,0,credit_card,12,0
txn_102634,449.56,185,1,0,0,0,credit_card,8,0
txn_102635,716.28,52,0,0,1,0,debit_card,10,0
txn_102636,7075.14,40,2,0,0,0,upi,7,0
txn_102637,1303.95,158,0,0,0,0,debit_card,17,0
txn_102638,2294.23,38,0,0,0,0,debit_card,20,1
txn_102639,389.32,10,4,0,0,1,credit_card,14,0
txn_102640,1601.01,288,0,0,0,0,credit_card,17,0
txn_102641,1852.69,14,3,0,0,0,wallet,9,0
txn_102642,412.01,252,7,0,0,0,upi,10,0
txn_102643,3413.19,100,0,0,0,0,credit_card,16,0
txn_102644,3212.52,170,0,0,0,1,credit_card,20,0
txn_102645,694.38,69,3,0,1,0,upi,15,0
txn_102646,794.15,185,7,2,0,0,credit_card,15,0
txn_102647,1203.33,29,4,0,0,0,credit_card,12,0
txn_102648,759.45,75,1,0,0,0,credit_card,17,0
txn_102649,768.09,13,3,0,1,0,upi,12,0
txn_102650,2057.19,24,6,0,0,0,credit_card,16,0
txn_102651,1021.01,3,1,0,0,0,upi,14,0
txn_102652,1797.23,22,4,0,0,0,credit_card,10,0
txn_102653,3527.7,251,2,0,0,0,upi,18,0
txn_102654,1591.42,234,6,0,1,0,debit_card,21,0
txn_102655,351.33,1,2,0,0,0,debit_card,10,0
txn_102656,358.36,110,8,0,0,0,upi,14,0
txn_102657,900.04,147,3,1,0,0,debit_card,11,0
txn_102658,1608.99,86,2,0,0,0,wallet,10,0
txn_102659,497.93,10,2,0,0,0,upi,20,0
txn_102660,2021.57,4,3,0,0,0,upi,23,0
txn_102661,2696.43,82,3,0,0,0,credit_card,18,0
txn_102662,2471.79,204,3,0,0,0,upi,21,0
txn_102663,4536.61,232,7,1,0,0,credit_card,17,0
txn_102664,3421.7,231,0,0,0,0,upi,18,0
txn_102665,132.27,75,1,0,0,1,upi,17,0
txn_102666,1159.17,177,5,2,0,0,credit_card,16,0
txn_102667,1368.59,300,1,0,0,0,debit_card,17,0
txn_102668,3263.33,757,4,0,0,0,credit_card,15,0
txn_102669,433.22,28,3,0,0,0,credit_card,14,0
txn_102670,1808.14,7,4,0,0,0,upi,13,0
txn_102671,437.9,14,3,0,0,0,upi,11,0
txn_102672,978.72,172,7,0,0,0,credit_card,8,0
txn_102673,1097.32,93,0,0,0,0,net_banking,11,0
txn_102674,10422.04,16,1,0,0,0,credit_card,11,0
txn_102675,3070.38,348,12,0,0,0,upi,10,0
txn_102676,3474.73,8,2,0,0,0,upi,18,0
txn_102677,4080.62,38,1,0,0,0,upi,7,0
txn_102678,398.32,56,5,0,0,1,credit_card,21,0
txn_102679,1010.97,65,1,0,0,0,debit_card,12,0
txn_102680,1220.17,1,3,0,0,0,debit_card,19,0
txn_102681,1836.1,74,9,0,0,1,credit_card,12,0
txn_102682,950.72,3,1,0,0,0,credit_card,13,0
txn_102683,555.94,36,1,0,0,1,debit_card,22,0
txn_102684,1690.11,219,5,2,0,0,upi,8,0
txn_102685,1667.49,414,2,0,0,0,debit_card,14,0
txn_102686,1226.45,8,2,0,1,0,credit_card,14,0
txn_102687,1357.37,4,3,0,0,0,debit_card,21,0
txn_102688,827.31,11,1,0,0,0,credit_card,17,0
txn_102689,1394.94,35,9,0,0,0,upi,18,0
txn_102690,2616.38,331,3,0,0,0,net_banking,11,0
txn_102691,1171.2,124,5,0,0,0,upi,12,0
txn_102692,708.0,88,1,0,0,0,debit_card,13,0
txn_102693,1803.39,388,10,0,0,0,wallet,8,0
txn_102694,253.32,124,10,0,0,0,wallet,23,0
txn_102695,1029.83,35,3,0,0,0,credit_card,17,0
txn_102696,1401.56,133,1,0,0,0,wallet,7,0
txn_102697,445.76,129,6,0,0,0,upi,17,0
txn_102698,3954.84,127,3,0,0,0,upi,17,0
txn_102699,2430.51,25,16,0,0,0,net_banking,16,0
txn_102700,1247.92,46,2,0,0,1,debit_card,18,0
txn_102701,6537.14,1,1,0,0,0,credit_card,19,0
txn_102702,4248.85,3,2,0,0,0,upi,11,0
txn_102703,878.48,289,1,0,0,1,credit_card,8,0
txn_102704,929.91,469,1,0,0,0,credit_card,9,0
txn_102705,1984.64,70,10,4,0,0,upi,16,0
txn_102706,500.85,114,13,0,0,0,credit_card,18,0
txn_102707,3005.62,152,0,0,0,0,credit_card,22,0
txn_102708,1644.35,10,1,0,0,0,credit_card,5,0
txn_102709,1651.33,5,3,0,0,0,net_banking,12,0
txn_102710,143.65,20,5,0,0,0,upi,19,0
txn_102711,3609.06,326,1,0,0,0,upi,11,0
txn_102712,882.63,65,0,0,0,0,debit_card,15,0
txn_102713,962.65,117,0,0,0,0,net_banking,23,0
txn_102714,2977.89,76,2,0,0,0,upi,6,0
txn_102715,2356.83,13,3,1,0,0,credit_card,17,0
txn_102716,935.83,7,4,0,0,0,credit_card,17,0
txn_102717,2044.5,65,3,0,0,0,credit_card,21,0
txn_102718,5843.15,139,5,0,0,0,net_banking,18,0
txn_102719,456.98,142,0,0,1,0,credit_card,18,0
txn_102720,609.33,11,2,0,1,0,wallet,13,0
txn_102721,474.27,6,3,2,0,0,credit_card,21,0
txn_102722,1488.2,30,0,0,0,1,credit_card,9,0
txn_102723,1580.43,11,3,1,0,0,net_banking,15,0
txn_102724,4221.74,12,4,0,0,0,credit_card,21,0
txn_102725,144.44,397,5,0,0,0,debit_card,8,0
txn_102726,1201.02,0,3,0,0,0,upi,13,0
txn_102727,561.44,101,1,0,1,1,credit_card,16,0
txn_102728,371.53,7,3,0,0,0,debit_card,19,0
txn_102729,916.29,185,1,0,0,0,upi,17,0
txn_102730,2540.44,333,2,1,0,0,credit_card,16,0
txn_102731,2267.28,2,3,0,0,0,credit_card,13,0
txn_102732,1403.06,1,3,0,0,0,credit_card,10,0
txn_102733,3075.41,154,0,0,0,0,upi,11,0
txn_102734,1401.14,23,2,0,0,0,upi,12,0
txn_102735,525.26,169,1,0,0,0,credit_card,13,0
txn_102736,466.36,574,0,0,0,0,upi,11,0
txn_102737,461.87,221,1,0,0,0,net_banking,20,0
txn_102738,109.36,472,2,0,0,0,debit_card,19,0
txn_102739,1468.17,543,3,0,0,0,debit_card,9,0
txn_102740,2334.49,141,2,0,0,0,credit_card,9,0
txn_102741,2385.14,35,4,0,0,0,credit_card,21,0
txn_102742,662.12,15,6,0,0,0,debit_card,17,0
txn_102743,2580.57,337,0,0,0,0,credit_card,13,0
txn_102744,657.94,1,1,0,0,0,debit_card,19,0
txn_102745,848.43,11,4,1,0,0,net_banking,20,0
txn_102746,931.53,153,4,1,0,0,upi,22,0
txn_102747,405.37,206,2,0,0,0,net_banking,20,0
txn_102748,1335.84,20,0,0,0,0,credit_card,11,0
txn_102749,512.79,20,3,1,0,0,wallet,10,0
txn_102750,5362.81,11,4,0,0,0,net_banking,20,0
txn_102751,9576.26,304,1,0,0,0,credit_card,18,0
txn_102752,1304.37,72,1,0,0,0,debit_card,10,0
txn_102753,747.6,167,8,1,0,0,credit_card,19,1
txn_102754,2558.98,38,4,0,0,0,upi,13,0
txn_102755,2668.02,96,5,0,0,1,credit_card,15,0
txn_102756,580.49,415,1,0,0,0,upi,14,0
txn_102757,2324.21,320,7,0,1,0,credit_card,17,0
txn_102758,1155.32,42,1,0,0,0,upi,15,0
txn_102759,872.72,140,0,0,0,0,debit_card,17,0
txn_102760,1734.36,177,1,0,0,1,credit_card,14,0
txn_102761,1591.24,116,6,0,1,1,upi,23,0
txn_102762,1392.3,13,4,0,0,0,debit_card,13,0
txn_102763,398.76,166,11,0,0,0,credit_card,14,0
txn_102764,541.71,204,4,0,0,0,upi,22,0
txn_102765,1878.89,311,1,0,0,1,upi,21,0
txn_102766,2815.94,436,5,0,0,0,credit_card,13,0
txn_102767,7322.27,113,1,0,0,0,net_banking,19,0
txn_102768,1205.65,53,3,0,0,0,wallet,19,0
txn_102769,4860.1,12,2,0,0,0,credit_card,9,0
txn_102770,1815.68,197,9,3,0,0,wallet,11,0
txn_102771,998.71,1,2,0,0,0,credit_card,15,0
txn_102772,579.92,101,0,0,0,0,upi,12,0
txn_102773,483.3,149,8,0,0,0,upi,12,0
txn_102774,2167.86,271,8,0,0,0,net_banking,16,0
txn_102775,1896.06,4,1,0,0,0,upi,21,0
txn_102776,2064.66,130,1,0,1,0,credit_card,21,0
txn_102777,595.76,485,2,0,0,0,upi,18,0
txn_102778,1765.29,126,1,0,0,0,debit_card,20,0
txn_102779,1422.98,404,6,0,0,0,credit_card,9,0
txn_102780,979.89,59,4,0,0,1,credit_card,10,0
txn_102781,744.38,10,4,1,0,1,credit_card,11,0
txn_102782,1059.71,391,0,0,0,0,upi,13,0
txn_102783,1701.11,11,4,0,0,0,debit_card,20,0
txn_102784,1654.74,121,0,0,0,0,debit_card,13,0
txn_102785,8472.8,0,2,0,0,0,debit_card,22,0
txn_102786,950.61,75,2,0,0,0,credit_card,11,0
txn_102787,8239.29,2,3,1,0,0,net_banking,11,0
txn_102788,5695.21,4,3,0,0,0,wallet,7,0
txn_102789,3861.95,293,3,0,0,0,debit_card,12,0
txn_102790,3429.1,14,2,0,0,0,debit_card,13,0
txn_102791,568.78,42,1,0,0,0,upi,11,0
txn_102792,976.2,1,4,0,0,0,credit_card,16,0
txn_102793,1721.48,55,8,3,0,0,credit_card,8,0
txn_102794,3727.39,507,3,0,0,0,debit_card,12,0
txn_102795,3537.0,128,2,0,1,0,debit_card,12,0
txn_102796,682.2,100,2,0,0,0,credit_card,15,0
txn_102797,709.84,259,1,0,0,0,credit_card,16,0
txn_102798,2535.87,14,2,0,0,0,net_banking,21,0
txn_102799,870.88,47,6,2,0,0,wallet,13,0
txn_102800,424.62,513,1,1,0,0,credit_card,19,0
txn_102801,1427.31,147,15,0,0,0,credit_card,2,0
txn_102802,2750.55,271,0,0,0,0,credit_card,19,0
txn_102803,1646.4,23,4,0,0,0,credit_card,16,0
txn_102804,5043.43,173,6,0,0,0,credit_card,22,0
txn_102805,1840.81,12,1,0,1,0,credit_card,0,0
txn_102806,136.22,96,4,1,1,0,debit_card,10,0
txn_102807,317.47,3,4,0,0,0,credit_card,2,0
txn_102808,3043.71,10,3,0,0,1,upi,17,0
txn_102809,399.52,265,8,0,0,0,credit_card,11,0
txn_102810,2174.41,143,9,0,0,0,credit_card,14,0
txn_102811,1230.08,225,0,0,0,0,upi,7,0
txn_102812,1666.72,252,3,1,0,0,credit_card,19,0
txn_102813,2774.72,220,1,0,0,0,credit_card,18,0
txn_102814,829.44,206,2,0,0,0,upi,10,0
txn_102815,2600.61,34,2,0,0,0,upi,15,0
txn_102816,882.67,16,2,0,0,0,credit_card,10,0
txn_102817,479.51,133,1,0,0,0,credit_card,12,0
txn_102818,775.81,15,3,0,0,0,debit_card,11,0
txn_102819,1869.27,253,22,8,0,0,credit_card,21,1
txn_102820,1136.19,422,3,0,0,0,debit_card,9,0
txn_102821,1058.04,40,0,0,0,0,debit_card,10,0
txn_102822,1619.08,14,1,0,0,1,upi,17,0
txn_102823,425.44,130,3,0,0,0,wallet,17,0
txn_102824,896.64,292,5,1,0,0,credit_card,11,0
txn_102825,2822.74,170,2,0,0,0,debit_card,12,0
txn_102826,1264.67,20,6,0,0,0,debit_card,21,0
txn_102827,681.79,14,1,0,0,0,debit_card,20,0
txn_102828,762.79,85,3,0,0,0,credit_card,16,0
txn_102829,1344.53,11,4,0,0,0,upi,12,0
txn_102830,2027.4,17,8,1,0,0,credit_card,16,0
txn_102831,914.04,75,2,0,0,0,upi,12,0
txn_102832,1704.63,159,2,0,0,0,credit_card,11,0
txn_102833,1659.05,6,1,0,0,0,credit_card,17,0
txn_102834,397.69,225,1,0,0,0,debit_card,10,0
txn_102835,777.61,20,6,0,0,0,credit_card,20,0
txn_102836,1250.2,1,3,0,0,0,credit_card,19,0
txn_102837,916.64,79,9,0,1,0,debit_card,18,0
txn_102838,1897.81,4,4,0,0,0,upi,17,0
txn_102839,1513.88,275,1,0,0,0,credit_card,21,0
txn_102840,1247.33,364,9,1,0,0,debit_card,11,0
txn_102841,1347.08,19,2,0,0,0,upi,19,0
txn_102842,18941.27,3,4,0,0,0,credit_card,4,0
txn_102843,5374.84,110,0,0,0,1,net_banking,16,0
txn_102844,2832.74,5,3,1,1,0,credit_card,18,0
txn_102845,897.46,15,9,0,0,0,debit_card,23,0
txn_102846,650.31,198,3,0,0,0,credit_card,6,0
txn_102847,2088.28,101,13,1,0,0,upi,11,0
txn_102848,320.02,68,7,0,0,0,credit_card,22,0
txn_102849,3538.9,11,3,0,0,0,credit_card,18,0
txn_102850,1552.91,141,1,0,0,0,debit_card,19,0
txn_102851,1952.97,128,1,0,0,0,credit_card,18,0
txn_102852,4078.34,0,4,2,0,0,debit_card,13,0
txn_102853,3437.67,242,1,0,0,1,debit_card,19,0
txn_102854,1340.4,1,2,0,0,0,net_banking,15,0
txn_102855,955.11,4,3,0,0,0,credit_card,19,0
txn_102856,3188.3,123,0,0,0,0,net_banking,21,0
txn_102857,1146.15,422,3,1,0,0,credit_card,8,0
txn_102858,1496.01,321,2,0,1,0,upi,18,0
txn_102859,1723.01,175,1,0,0,0,credit_card,19,0
txn_102860,6590.21,387,0,0,1,0,debit_card,11,0
txn_102861,2464.18,4,1,0,0,0,debit_card,12,0
txn_102862,1849.68,27,4,0,0,1,credit_card,14,0
txn_102863,533.14,143,1,0,1,0,debit_card,15,0
txn_102864,2829.93,204,0,0,0,0,upi,16,0
txn_102865,531.63,309,16,6,0,0,credit_card,11,0
txn_102866,3054.01,112,4,2,0,0,credit_card,21,0
txn_102867,272.11,222,10,0,0,0,net_banking,19,0
txn_102868,4131.24,90,1,0,0,0,net_banking,15,0
txn_102869,178.85,229,5,0,0,0,debit_card,13,0
txn_102870,2025.36,9,2,0,0,0,upi,22,0
txn_102871,410.91,83,0,0,0,0,credit_card,14,0
txn_102872,2300.81,1272,6,0,1,0,wallet,22,0
txn_102873,2109.71,4,4,0,0,1,debit_card,19,0
txn_102874,174.7,212,5,0,0,0,credit_card,13,0
txn_102875,3179.31,788,3,1,0,0,credit_card,8,0
txn_102876,4836.24,172,1,0,0,0,credit_card,12,0
txn_102877,469.54,20,1,0,0,0,credit_card,15,0
txn_102878,266.56,16,5,0,0,0,upi,13,0
txn_102879,2640.54,187,0,0,0,0,credit_card,9,0
txn_102880,3241.86,12,4,0,1,0,credit_card,18,0
txn_102881,211.38,35,0,0,0,0,upi,18,0
txn_102882,3766.97,133,1,0,0,0,credit_card,9,0
txn_102883,1395.76,224,12,4,0,0,net_banking,7,0
txn_102884,936.97,227,2,0,0,0,wallet,16,0
txn_102885,1158.49,103,3,0,0,0,net_banking,10,0
txn_102886,5221.36,52,1,0,0,1,credit_card,18,0
txn_102887,219.28,256,4,0,0,0,debit_card,19,0
txn_102888,439.95,257,1,0,0,0,credit_card,16,0
txn_102889,781.23,12,1,0,0,0,credit_card,11,0
txn_102890,1308.26,16,0,0,0,0,debit_card,13,0
txn_102891,1498.42,18,1,1,0,0,credit_card,10,0
txn_102892,882.82,11,4,0,0,0,credit_card,7,0
txn_102893,2026.39,342,5,0,0,0,upi,10,0
txn_102894,149.34,796,0,0,0,0,upi,8,0
txn_102895,1631.66,44,2,0,0,0,wallet,22,0
txn_102896,2665.04,55,0,0,1,0,credit_card,18,0
txn_102897,1103.62,20,1,0,0,0,credit_card,11,0
txn_102898,311.05,171,3,1,0,0,wallet,19,0
txn_102899,3203.89,10,1,0,0,0,credit_card,17,0
txn_102900,248.86,123,0,0,0,0,credit_card,13,0
txn_102901,2511.38,124,1,0,0,1,credit_card,19,0
txn_102902,324.42,142,2,0,1,0,credit_card,20,0
txn_102903,2821.73,41,0,0,0,0,credit_card,16,0
txn_102904,1742.66,491,7,0,0,0,upi,10,0
txn_102905,784.31,257,6,0,1,0,net_banking,15,0
txn_102906,8024.23,17,3,1,0,0,net_banking,16,0
txn_102907,2547.33,274,0,0,1,0,credit_card,17,1
txn_102908,947.27,163,0,0,0,0,wallet,14,1
txn_102909,2728.94,14,2,0,1,1,credit_card,21,0
txn_102910,5044.66,131,11,0,0,0,debit_card,23,0
txn_102911,2243.98,15,4,0,0,0,credit_card,20,0
txn_102912,843.55,132,2,0,0,0,credit_card,21,0
txn_102913,1578.73,114,5,0,1,0,wallet,14,0
txn_102914,1584.9,87,7,0,0,0,debit_card,6,0
txn_102915,932.13,24,1,0,1,1,net_banking,17,0
txn_102916,2155.72,122,1,0,0,0,upi,11,0
txn_102917,1504.5,62,0,0,0,0,debit_card,15,0
txn_102918,3986.52,3,2,0,0,0,credit_card,17,0
txn_102919,4081.55,172,0,0,0,0,credit_card,19,0
txn_102920,4361.06,191,0,0,0,0,upi,23,0
txn_102921,1087.27,928,5,0,0,0,net_banking,19,0
txn_102922,2309.39,3,4,0,0,0,upi,10,0
txn_102923,2679.27,109,8,0,0,0,credit_card,10,1
txn_102924,972.02,14,3,0,0,0,upi,15,0
txn_102925,3800.01,122,3,1,0,0,upi,18,0
txn_102926,20248.0,2,4,0,0,0,upi,21,0
txn_102927,351.49,57,3,0,0,0,debit_card,17,0
txn_102928,1253.85,265,2,0,0,0,credit_card,17,0
txn_102929,2530.12,5,3,0,0,0,credit_card,20,0
txn_102930,7647.54,348,1,0,1,0,upi,14,0
txn_102931,940.71,13,4,0,0,1,credit_card,17,0
txn_102932,6603.42,151,2,0,0,0,debit_card,18,0
txn_102933,1156.0,143,3,1,0,0,credit_card,10,0
txn_102934,7122.81,4,2,0,0,0,credit_card,20,0
txn_102935,472.77,151,6,0,0,0,upi,21,0
txn_102936,2504.83,211,0,0,0,0,upi,16,0
txn_102937,2039.49,133,8,0,1,0,credit_card,23,0
txn_102938,2237.82,266,0,0,0,0,credit_card,16,0
txn_102939,5775.06,74,0,0,0,0,debit_card,17,0
txn_102940,706.54,362,3,1,0,0,credit_card,7,0
txn_102941,670.68,8,1,0,0,0,debit_card,12,0
txn_102942,862.47,81,3,0,1,0,debit_card,18,0
txn_102943,10851.82,2,1,0,0,0,debit_card,13,0
txn_102944,767.99,7,2,1,0,0,debit_card,15,0
txn_102945,1119.57,105,0,0,1,0,credit_card,8,0
txn_102946,1369.45,415,11,4,0,1,upi,11,0
txn_102947,1917.28,167,26,0,0,0,upi,11,0
txn_102948,1068.89,225,1,0,0,0,credit_card,12,0
txn_102949,680.52,152,10,0,0,0,upi,8,1
txn_102950,7158.08,115,5,0,0,1,debit_card,2,0
txn_102951,11032.62,209,5,0,0,0,debit_card,17,0
txn_102952,2808.51,793,7,0,1,0,upi,9,0
txn_102953,825.26,54,7,0,1,0,upi,18,0
txn_102954,1729.26,48,1,1,0,0,credit_card,12,0
txn_102955,1338.57,284,2,0,0,1,debit_card,19,0
txn_102956,2176.11,12,1,0,0,0,credit_card,17,0
txn_102957,1039.92,1352,2,0,0,0,debit_card,14,0
txn_102958,2880.32,5,2,0,0,0,credit_card,16,0
txn_102959,2463.16,11,2,0,0,0,wallet,16,0
txn_102960,1278.94,23,1,0,0,0,debit_card,12,0
txn_102961,1476.85,0,1,0,0,0,debit_card,6,0
txn_102962,2295.87,0,4,1,0,0,credit_card,9,0
txn_102963,1884.68,34,1,0,0,0,credit_card,9,0
txn_102964,719.18,16,2,0,0,0,debit_card,12,0
txn_102965,3946.46,132,2,0,0,0,credit_card,11,0
txn_102966,1792.82,34,0,0,0,0,debit_card,21,0
txn_102967,2325.63,3,1,1,0,0,credit_card,22,0
txn_102968,7875.08,116,10,0,1,0,debit_card,7,0
txn_102969,487.74,202,2,0,0,0,credit_card,16,1
txn_102970,774.55,274,0,0,0,0,credit_card,17,0
txn_102971,3059.32,9,1,0,0,0,upi,12,0
txn_102972,2886.52,136,7,0,0,0,debit_card,13,0
txn_102973,824.6,96,2,0,0,1,credit_card,17,1
txn_102974,274.87,445,5,0,0,0,credit_card,8,0
txn_102975,1749.46,82,0,0,0,0,credit_card,8,0
txn_102976,4724.7,142,4,0,0,0,credit_card,14,0
txn_102977,1462.46,12,4,0,1,0,credit_card,14,0
txn_102978,2514.29,160,2,0,0,0,net_banking,9,0
txn_102979,1409.75,26,4,1,0,0,credit_card,18,0
txn_102980,2903.12,58,3,0,0,1,upi,14,0
txn_102981,368.99,157,2,0,0,0,upi,12,0
txn_102982,1272.82,880,2,0,0,0,credit_card,19,0
txn_102983,541.27,259,2,0,0,0,upi,17,0
txn_102984,596.87,316,1,0,0,0,upi,19,0
txn_102985,407.82,631,9,0,0,0,upi,9,0
txn_102986,2419.59,301,0,0,0,0,credit_card,17,0
txn_102987,573.59,232,6,0,0,1,upi,20,0
txn_102988,1994.5,12,4,0,0,0,credit_card,20,0
txn_102989,1154.29,11,1,0,0,0,debit_card,18,0
txn_102990,859.92,13,3,0,0,0,credit_card,11,0
txn_102991,402.17,144,1,0,0,0,upi,10,0
txn_102992,14909.08,0,4,0,0,0,upi,19,0
txn_102993,3704.64,117,0,0,0,0,credit_card,17,0
txn_102994,1524.26,110,1,0,0,0,credit_card,15,1
txn_102995,6178.63,27,12,0,1,0,upi,20,0
txn_102996,836.92,162,1,0,1,0,wallet,12,0
txn_102997,857.38,96,3,0,0,0,net_banking,16,0
txn_102998,1184.13,157,10,1,0,0,credit_card,4,0
txn_102999,920.07,10,4,0,0,0,credit_card,16,0
txn_103000,2731.22,174,4,1,0,0,credit_card,10,0
txn_103001,1819.85,105,0,0,0,0,upi,11,0
txn_103002,1809.96,10,1,0,0,0,upi,7,0
txn_103003,2733.02,283,4,0,0,0,upi,21,0
txn_103004,1402.73,399,10,1,1,0,credit_card,15,0
txn_103005,4536.39,87,8,0,0,0,wallet,15,0
txn_103006,1962.01,306,13,0,1,0,debit_card,13,0
txn_103007,720.12,29,4,1,0,0,credit_card,9,0
txn_103008,3176.53,190,7,1,0,1,credit_card,18,0
txn_103009,2372.64,112,9,0,0,0,net_banking,15,0
txn_103010,4755.66,9,3,0,0,0,credit_card,8,0
txn_103011,182.85,6,3,0,0,0,credit_card,14,0
txn_103012,1102.07,248,0,0,1,0,net_banking,12,0
txn_103013,846.19,136,2,0,0,0,credit_card,20,0
txn_103014,21307.84,4,2,0,0,0,debit_card,15,0
txn_103015,1000.65,9,2,0,0,0,credit_card,14,0
txn_103016,1430.02,6,2,0,0,0,credit_card,18,0
